year_month,current_price,old_price,price_diff,product_name,brand,vendor
2024-09,5.99,6.29,-0.2999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-09,5.99,6.29,-0.2999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-09,5.99,6.29,-0.2999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-09,5.99,6.29,-0.2999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-09,5.99,6.29,-0.2999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-09,5.99,6.29,-0.2999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-09,5.99,6.29,-0.2999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-09,5.49,6.29,-0.7999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-09,5.49,6.29,-0.7999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-09,5.49,6.29,-0.7999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-09,5.49,6.29,-0.7999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-09,5.49,6.29,-0.7999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-09,5.49,6.29,-0.7999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-09,5.49,6.29,-0.7999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-10,5.49,6.29,-0.7999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-10,5.49,6.29,-0.7999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-10,5.49,6.29,-0.7999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-10,5.49,6.29,-0.7999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-10,5.49,6.29,-0.7999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-10,5.49,6.29,-0.7999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-10,5.49,6.29,-0.7999999999999998,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-11,5.49,6.58,-1.0899999999999999,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-11,5.49,6.58,-1.0899999999999999,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-11,5.49,6.58,-1.0899999999999999,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-11,5.49,6.58,-1.0899999999999999,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-11,5.49,6.58,-1.0899999999999999,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-11,5.49,6.58,-1.0899999999999999,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-11,5.49,6.58,-1.0899999999999999,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-03,4.99,6.49,-1.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-03,4.99,6.49,-1.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-03,4.99,6.49,-1.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-03,5.99,6.49,-0.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-03,5.99,6.49,-0.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-03,5.99,6.49,-0.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-03,5.99,6.49,-0.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-04,5.99,6.49,-0.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-04,5.99,6.49,-0.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-04,5.99,6.49,-0.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-04,5.49,6.49,-1,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-04,5.49,6.49,-1,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-04,5.49,6.49,-1,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-04,5.49,6.49,-1,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-04,5.49,6.49,-1,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-04,5.49,6.49,-1,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-05,4.99,5.49,-0.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-05,4.99,5.49,-0.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-05,4.99,5.49,-0.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-05,4.99,5.49,-0.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-05,4.99,5.49,-0.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-05,4.99,5.49,-0.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-05,4.99,5.49,-0.5,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-03,5.99,7.99,-2,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-03,5.99,7.99,-2,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-03,5.99,7.99,-2,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,5.99,7.99,-2,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,5.99,7.99,-2,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,5.99,7.99,-2,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,5.99,7.99,-2,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,5.99,7.99,-2,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,5.99,7.99,-2,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,5.99,7.99,-2,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-06,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-06,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-06,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-06,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-06,7.49,7.99,-0.5,"Naturegg Omega Plus Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-09,5.99,8.08,-2.09,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-10,6.99,8.08,-1.0899999999999999,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-03,5.99,7.99,-2,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-03,5.99,7.99,-2,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-03,5.99,7.99,-2,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,5.99,7.99,-2,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,5.99,7.99,-2,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,5.99,7.99,-2,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,5.99,7.99,-2,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,5.99,7.99,-2,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,5.99,7.99,-2,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,5.99,7.99,-2,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-05,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-06,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-06,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-06,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-06,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-06,7.49,7.99,-0.5,"Naturegg Solar Free Range Eggs, Large",Burnbrae Farms,Loblaws
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-06,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-07,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-07,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-07,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-07,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-07,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-07,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-07,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-07,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-07,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-02,6.49,6.79,-0.2999999999999998,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-03,6.49,6.79,-0.2999999999999998,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-03,6.49,6.79,-0.2999999999999998,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-03,6.49,6.79,-0.2999999999999998,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-03,6.49,6.79,-0.2999999999999998,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-03,6.49,6.79,-0.2999999999999998,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-03,6.49,6.79,-0.2999999999999998,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-03,6.49,6.79,-0.2999999999999998,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-03,6.49,6.79,-0.2999999999999998,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-03,6.49,6.79,-0.2999999999999998,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-03,6.49,6.79,-0.2999999999999998,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-03,6.49,6.79,-0.2999999999999998,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-04,5.99,7.99,-2,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-04,5.99,7.99,-2,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-04,5.99,7.99,-2,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-04,5.99,7.99,-2,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-04,5.99,7.99,-2,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-04,5.99,7.99,-2,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-04,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-04,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-04,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-04,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-04,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-04,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-05,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-05,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-05,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-05,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-05,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-05,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-05,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-05,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-05,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
2024-05,5.99,6.89,-0.8999999999999995,Large White Free Run Omega-3 Eggs,Conestoga Farms,Metro
